"Id;""Name"";""Description"";""ServerName"";""TopicName"";""Address"";""Coef"";""Offset"";""LogEnabled"";""AlEnabled"";""Type"";""AlBool"";""MemTag"";""MbsTcpEnabled"";""MbsTcpFloat"";""SnmpEnabled"";""RTLogEnabled"";""AlAutoAck"";""ForceRO"";""SnmpOID"";""AutoType"";""AlHint"";""AlHigh"";""AlLow"";""AlTimeDB"";""AlLevelDB"";""IVGroupA"";""IVGroupB"";""IVGroupC"";""IVGroupD"";""PageId"";""RTLogWindow"";""RTLogTimer"";""LogDB"";""LogTimer"";""AlLoLo"";""AlHiHi"";""MbsTcpRegister"";""MbsTcpCoef"";""MbsTcpOffset"";""EEN"";""ETO"";""ECC"";""ESU"";""EAT"";""ESH"";""SEN"";""STO"";""SSU"";""TEN"";""TSU"";""FEN"";""FFN"";""FCO"";""AlStat"";""ChangeTime"";""TagValue"";""TagQuality"";""AlType""",,,,
"560;""BMS_Rack_5_Alarm_5"";""DCSW3 Fail_Alarm"";""MODBUS"";""A"";""43260#11"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 DCSW3 Sensing Fail_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"561;""BMS_Rack_5_Alarm_6"";""Module PCB Under Temperature_Alarm"";""MODBUS"";""A"";""43260#12"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 DCSW3 Fail_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"562;""BMS_Rack_5_Alarm_7"";""Module PCB Over-Temperature_Alarm"";""MODBUS"";""A"";""43260#13"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Module PCB Under Temperature_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"563;""BMS_Rack_5_Alarm_8"";""Charge Current Limit_Alarm"";""MODBUS"";""A"";""43260#14"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Module PCB Over-Temperature_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"564;""BMS_Rack_5_Alarm_9"";""Discharrge Current Limit_Alarm"";""MODBUS"";""A"";""43260#15"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Charge Current Limit_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"565;""BMS_Rack_5_Alarm_10"";""Rack Fuse Fail_Alarm"";""MODBUS"";""A"";""43261#0"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Discharrge Current Limit_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"566;""BMS_Rack_5_Alarm_11"";""Permanent Under-Voltage_Alarm"";""MODBUS"";""A"";""43261#1"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Rack Fuse Fail_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"567;""BMS_Rack_5_Alarm_12"";""Module Under-Temperature_Alarm"";""MODBUS"";""A"";""43262#0"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Permanent Under-Voltage_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"568;""BMS_Rack_5_Alarm_13"";""Module Over-Temperature_Alarm"";""MODBUS"";""A"";""43262#1"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Module Under-Temperature_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"569;""BMS_Rack_5_Alarm_14"";""Module Under Voltage_Alarm"";""MODBUS"";""A"";""43262#2"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Module Over-Temperature_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"570;""BMS_Rack_5_Alarm_15"";""Module Over Voltage_Alarm"";""MODBUS"";""A"";""43262#3"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Module Under Voltage_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"571;""BMS_Rack_5_Alarm_16"";""Module Voltage Imbalance Alarm"";""MODBUS"";""A"";""43262#4"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Module Over Voltage_Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"572;""BMS_Rack_5_Alarm_17"";""Module Temperature Imbalance Alarm"";""MODBUS"";""A"";""43262#5"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Module Voltage Imbalance Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"573;""BMS_Rack_5_Alarm_18"";""Rack Module Comms Fail Alarm"";""MODBUS"";""A"";""43262#6"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Module Temperature Imbalance Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"574;""BMS_Rack_5_Alarm_19"";""Rack System Comms Fail Alarm"";""MODBUS"";""A"";""43262#7"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Module Comms Fail Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"575;""BMS_Rack_5_Alarm_20"";""Rack Charge Over Current Alarm"";""MODBUS"";""A"";""43262#8"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 System Comms Fail Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"576;""BMS_Rack_5_Alarm_21"";""Rack Discharge Over Current Alarm"";""MODBUS"";""A"";""43262#9"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Charge Over Current Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"577;""BMS_Rack_5_Alarm_22"";""Rack Under Voltage Alarm"";""MODBUS"";""A"";""43262#10"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Discharge Over Current Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"578;""BMS_Rack_5_Alarm_23"";""Rack Over Voltage Alarm"";""MODBUS"";""A"";""43262#11"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Under Voltage Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"579;""BMS_Rack_5_Alarm_24"";""Rack Voltage Sensing Difference"";""MODBUS"";""A"";""43262#12"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Over Voltage Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"580;""BMS_Rack_5_Alarm_25"";""Rack Current Sensing Difference"";""MODBUS"";""A"";""43262#13"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Voltage Sensing Difference Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"581;""BMS_Rack_5_Alarm_26"";""Rack String Voltage-Imbalance"";""MODBUS"";""A"";""43262#14"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 Current Sensing Difference Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"582;""BMS_Rack_5_Alarm_27"";""Rack String Current-Imbalance"";""MODBUS"";""A"";""43262#15"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_5 String Voltage-Imbalance Fault¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"583;""BMS_Rack_5_Module_Num_of_Max_Cell_V_A"";""Module Number of Max Cell Voltage A"";""MODBUS"";""A"";""43264"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"584;""BMS_Rack_5_Cell_Num_of_Max_Cell_V_A"";""Cell Number of Max Cell Voltage A"";""MODBUS"";""A"";""43265"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"585;""BMS_Rack_5_Module_Num_of_Max_Cell_V_B"";""Module Number of Max Cell Voltage B"";""MODBUS"";""A"";""43267"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"586;""BMS_Rack_5_Cell_Num_of_Max_Cell_V_B"";""Cell Number of Max Cell Voltage B"";""MODBUS"";""A"";""43268"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"587;""BMS_Rack_5_Module_Num_of_Min_Cell_V_A"";""Module Number of Min Cell Voltage A"";""MODBUS"";""A"";""43271"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"588;""BMS_Rack_5_Cell_Num_of_Min_Cell_V_A"";""Cell Number of Min Cell Voltage A"";""MODBUS"";""A"";""43272"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"589;""BMS_Rack_5_Module_Num_of_Min_Cell_V_B"";""Module Number of Min Cell Voltage B"";""MODBUS"";""A"";""43274"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"590;""BMS_Rack_5_Cell_Num_of_Min_Cell_V_B"";""Cell Number of Min Cell Voltage B"";""MODBUS"";""A"";""43275"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"591;""BMS_Rack_5_Module_Num_of_Max_Cell_Temp_A"";""Module Number of Max Cell Temp A"";""MODBUS"";""A"";""43277"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"592;""BMS_Rack_5_Cell_Num_of_Max_Cell_Temp_A"";""Cell Number of Max Cell Temp A"";""MODBUS"";""A"";""43278"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"593;""BMS_Rack_5_Module_Num_of_Max_Cell_Temp_B"";""Module Number of Max Cell Temp B"";""MODBUS"";""A"";""43280"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"594;""BMS_Rack_5_Cell_Num_of_Max_Cell_Temp_B"";""Cell Number of Max Cell Temp B"";""MODBUS"";""A"";""43281"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"595;""BMS_Rack_5_Module_Num_of_Min_Cell_Temp_A"";""Module Number of Min Cell Temp A"";""MODBUS"";""A"";""43284"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"596;""BMS_Rack_5_Cell_Num_of_Min_Cell_Temp_A"";""Cell Number of Min Cell Temp A"";""MODBUS"";""A"";""43285"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"597;""BMS_Rack_5_Module_Num_of_Min_Cell_Temp_B"";""Module Number of Min Cell Temp B"";""MODBUS"";""A"";""43287"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"598;""BMS_Rack_5_Cell_Num_of_Min_Cell_Temp_B"";""Cell Number of Min Cell Temp B"";""MODBUS"";""A"";""43288"";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;2;"""";0;""03/08/2020 14:31:32""",,,,
"599;""BMS_Rack_6_Current"";""BMS Rack 6 Current"";""MODBUS"";""A"";""43301I"";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;1;1;600;10;-1;60;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;1;"""";0;""03/08/2020 15:26:26""",,,,
"600;""BMS_Rack_6_SoH"";""BMS Rack 6 SoH"";""MODBUS"";""A"";""43304"";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"""";0;0;0;0;0;0;0;1;1;600;10;0.1;60;"""";"""";1;1;0;"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";0;0;1;"""";0;""03/08/2020 15:26:26""",,,,
"601;""BMS_Rack_6_Fault_1"";""BMS Additional_Protection"";""MODBUS"";""A"";""43305#0"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Additional_Protection Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"602;""BMS_Rack_6_Fault_2"";""DCSW1 Sensing Fail"";""MODBUS"";""A"";""43306#8"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 DCSW1 Sensing Fail Alarm¶¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"603;""BMS_Rack_6_Fault_3"";""DCSW2 Sensing Fail"";""MODBUS"";""A"";""43306#9"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 DCSW2 Sensing Fail Alarm¶¶¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"604;""BMS_Rack_6_Fault_4"";""DCSW3 Sensing Fail_Fault"";""MODBUS"";""A"";""43306#10"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 DCSW3 Sensing Fail_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"605;""BMS_Rack_6_Fault_5"";""DCSW3 Fail_Fault"";""MODBUS"";""A"";""43306#11"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 DCSW3 Fail_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"606;""BMS_Rack_6_Fault_6"";""Module PCB Under Temperature_Fault"";""MODBUS"";""A"";""43306#12"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Module PCB Under Temperature_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"607;""BMS_Rack_6_Fault_7"";""Module PCB Over-Temperature_Fault"";""MODBUS"";""A"";""43306#13"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Module PCB Over-Temperature_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"608;""BMS_Rack_6_Fault_8"";""Charge Current Limit_Fault"";""MODBUS"";""A"";""43306#14"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Charge Current Limit_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"609;""BMS_Rack_6_Fault_9"";""Discharrge Current Limit_Fault"";""MODBUS"";""A"";""43306#15"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Discharrge Current Limit_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"610;""BMS_Rack_6_Fault_10"";""Rack Fuse Fail_Fault"";""MODBUS"";""A"";""43307#0"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Rack Fuse Fail_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"611;""BMS_Rack_6_Fault_11"";""Permanent Under-Voltage_Fault"";""MODBUS"";""A"";""43307#1"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Permanent Under-Voltage_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"612;""BMS_Rack_6_Fault_12"";""Module Under-Temperature_Fault"";""MODBUS"";""A"";""43308#0"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Module Under-Temperature_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"613;""BMS_Rack_6_Fault_13"";""Module Over-Temperature_Fault"";""MODBUS"";""A"";""43308#1"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Module Over-Temperature_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"614;""BMS_Rack_6_Fault_14"";""Module Under Voltage_Fault"";""MODBUS"";""A"";""43308#2"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Module Under Voltage_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"615;""BMS_Rack_6_Fault_15"";""Module Over Voltage_Fault"";""MODBUS"";""A"";""43308#3"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Module Over Voltage_Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"616;""BMS_Rack_6_Fault_16"";""Module Voltage Imbalance Fault"";""MODBUS"";""A"";""43308#4"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Module Voltage Imbalance Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"617;""BMS_Rack_6_Fault_17"";""Module Temperature Imbalance Fault"";""MODBUS"";""A"";""43308#5"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Module Temperature Imbalance Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"618;""BMS_Rack_6_Fault_18"";""Rack Module Comms Fail Fault"";""MODBUS"";""A"";""43308#6"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Rack Module Comms Fail Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"619;""BMS_Rack_6_Fault_19"";""Rack System Comms Fail Fault"";""MODBUS"";""A"";""43308#7"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Rack System Comms Fail Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"620;""BMS_Rack_6_Fault_20"";""Rack Charge Over Current Fault"";""MODBUS"";""A"";""43308#8"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Rack Charge Over Current Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
"621;""BMS_Rack_6_Fault_21"";""Rack Discharge Over Current Fault"";""MODBUS"";""A"";""43308#9"";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"""";1;0;0;0;0;0;0;0;1;600;10;-1;0;"""";"""";1;1;0;8;"""";"""";""BMS_Rack_6 Rack Discharge Over Current Alarm¶"";"""";0;0;"""";"""";0;"""";0;"""";"""";0;0;0;"""";0;""03/08/2020 14:31:32""",,,,
