Id;Name;Description;ServerName;TopicName;Address;Coef;Offset;LogEnabled;AlEnabled;AlBool;MemTag;MbsTcpEnabled;MbsTcpFloat;SnmpEnabled;RTLogEnabled;AlAutoAck;ForceRO;SnmpOID;AutoType;AlHint;AlHigh;AlLow;AlTimeDB;AlLevelDB;IVGroupA;IVGroupB;IVGroupC;IVGroupD;PageId;RTLogWindow;RTLogTimer;LogDB;LogTimer;AlLoLo;AlHiHi;MbsTcpRegister;MbsTcpCoef;MbsTcpOffset;EEN;ETO;ECC;ESU;EAT;ESH;SEN;STO;SSU;TEN;TSU;FEN;FFN;FCO;KPI;Type;AlStat;ChangeTime;TagValue;TagQuality;AlType
114;"BMS_2_SoH";"";"MODBUS";"B";"+310923";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:34";97;65472;0
115;"BMS_3_SoH";"";"MODBUS";"B";"+310943";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:34";97.2;65472;0
116;"BMS_1_Voltage";"";"MODBUS";"B";"+310900";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:08";713.7;65472;0
117;"BMS_2_Voltage";"";"MODBUS";"B";"+310920";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:20";714.2;65472;0
118;"BMS_3_Voltage";"";"MODBUS";"B";"+310940";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";713.5;65472;0
119;"BMS_1_Current";"";"MODBUS";"B";"+310901I";1;0;1;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;1;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"21/02/2020 16:33:35";-4;65472;0
120;"BMS_2_Current";"";"MODBUS";"B";"+310921I";1;0;1;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;1;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"21/02/2020 16:33:33";-3;65472;0
121;"BMS_3_Current";"";"MODBUS";"B";"+310941I";1;0;1;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;1;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"21/02/2020 16:33:33";-4;65472;0
122;"BMS_1_SoC_service";"";"MODBUS";"B";"+310913";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:32:55";29.4;65472;0
123;"BMS_2_SoC_service";"";"MODBUS";"B";"+310933";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:32:59";29.8;65472;0
124;"BMS_3_SoC_service";"";"MODBUS";"B";"+310953";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:29";29.7;65472;0
125;"BMS_1_Volts_service";"";"MODBUS";"B";"+310912";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:08";713.7;65472;0
126;"BMS_2_Volts_service";"";"MODBUS";"B";"+310932";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:20";714.2;65472;0
127;"BMS_3_Volts_service";"";"MODBUS";"B";"+310952";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";713.5;65472;0
128;"BMS_1_disch_limit_current";"";"MODBUS";"B";"+310908";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:34";0;65472;0
129;"BMS_2_disch_limit_current";"";"MODBUS";"B";"+310928";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";1020.8;65472;0
130;"BMS_3_disch_limit_current";"";"MODBUS";"B";"+310948";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";1021.1;65472;0
131;"BMS_1_chrg_limit_current";"";"MODBUS";"B";"+310909";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:34";0;65472;0
132;"BMS_2_chrg_limit_current";"";"MODBUS";"B";"+310929";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";680.8;65472;0
133;"BMS_3_chrg_limit_current";"";"MODBUS";"B";"+310949";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";680.5;65472;0
134;"BMS_1_total_racks";"";"MODBUS";"B";"+310910";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";8;65472;0
135;"BMS_2_total_racks";"";"MODBUS";"B";"+310930";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";8;65472;0
136;"BMS_3_total_racks";"";"MODBUS";"B";"+310950";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";8;65472;0
137;"BMS_1_racks_service";"";"MODBUS";"B";"+310911";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";8;65472;0
138;"BMS_2_racks_service";"";"MODBUS";"B";"+310931";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";8;65472;0
139;"BMS_3_racks_service";"";"MODBUS";"B";"+310951";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";8;65472;0
140;"EMS_Fault_1";"PCS Fault";"MODBUS";"B";"+313002#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"PCS Fault";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"sheeran.chen@powerstar.com";"solon.mardapittas@powerstar.com,leonard.emaki@powerstar.com,ArdaCan.Ertay@powerstar.com,olivia.zeng@powerstar.com";"EMS Fault Alert - Safran Virtue";"";1;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
141;"EMS_Fault_14";"BMS Comms Fail";"MODBUS";"B";"+313004#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"BMS Comms Fail";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
142;"EMS_Alarm_1";"PCS Fault";"MODBUS";"B";"+313006#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"PCS Fault";1;-1;0;1;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"sheeran.chen@powerstar.com";"solon.mardapittas@powerstar.com,leonard.emaki@powerstar.com,ArdaCan.Ertay@powerstar.com,olivia.zeng@powerstar.com";"EMS Alarm - Safran";"";1;0;"";"";0;"";0;"";"";0;0;0;"21/02/2020 15:24:38";0;65472;0
143;"EMS_Time_Y";"";"MODBUS";"B";"+410050";1;0;0;0;0;0;0;0;0;0;1;0;1;1;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;3;0;"20/02/2020 18:24:34";2020;65472;0
144;"EMS_Time_Mon";"";"MODBUS";"B";"+410051";1;0;0;0;0;0;0;0;0;0;1;0;1;1;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;3;0;"20/02/2020 18:24:34";2;65472;0
145;"EMS_Time_D";"";"MODBUS";"B";"+410052";1;0;0;0;0;0;0;0;0;0;1;0;1;1;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;3;0;"21/02/2020 00:20:15";21;65472;0
146;"EMS_Time_H";"";"MODBUS";"B";"+410053";1;0;0;0;0;0;0;0;0;0;1;0;1;1;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;3;0;"21/02/2020 16:20:20";15;65472;0
147;"EMS_Time_Min";"";"MODBUS";"B";"+410054";1;0;0;0;0;0;0;0;0;0;1;0;1;1;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;3;0;"21/02/2020 16:33:21";13;65472;0
148;"EMS_Time_S";"";"MODBUS";"B";"+410055";1;0;0;0;0;0;0;0;0;0;1;0;1;1;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;3;0;"21/02/2020 16:33:35";14;65472;0
149;"BMS_2_Trip_Word";"";"MODBUS";"A";"30061,1,10.0.33.237";1;0;1;1;0;0;0;0;0;0;1;0;1;1;"BMS 2 Trip";1;-1;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";0;24;0
150;"BMS_3_Trip_Word";"";"MODBUS";"A";"30061,1,10.0.33.236";1;0;1;1;0;0;0;0;0;0;1;0;1;1;"BMS 3 Trip";1;-1;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";0;24;0
151;"BMS1_Fault1";"Module Under Temperature";"MODBUS";"C";"43016#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Cell Over Temp";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
152;"BMS_2_Alarm_Word";"";"MODBUS";"A";"30062,1,10.0.33.237";1;0;1;1;0;0;0;0;0;0;1;0;1;1;"BMS 2 Alarm";1;-1;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";0;24;0
153;"BMS_3_Alarm_Word";"";"MODBUS";"A";"30062,1,10.0.33.236";1;0;1;1;0;0;0;0;0;0;1;0;1;1;"BMS 3 Alarm";1;-1;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";0;24;0
154;"Comms_BMS_1";"";"MODBUS";"A";"Status,1,10.0.33.234";1;0;0;1;0;0;0;0;0;0;1;0;1;1;"BMS 1 Comms";2;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;"20/02/2020 18:25:26";2;65472;1
156;"Comms_BMS_2";"";"MODBUS";"A";"Status,1,10.0.33.236";1;0;0;1;0;0;0;0;0;0;1;0;1;1;"BMS 3 Comms";2;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;"21/02/2020 12:30:36";2;65472;1
157;"Comms_Supply_Meter";"";"MODBUS";"A";"Status,1,10.0.33.241";1;0;0;1;0;0;0;0;0;0;1;0;1;1;"Powerstar Comms";2;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;3;2;"20/02/2020 18:24:34";0;65472;2
159;"PCS_3_Direct";"";"MODBUS";"A";"+310053,3,10.0.33.239";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"PCS 2 Comms Error";2;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;3;0;"21/02/2020 16:33:01";2;65472;0
160;"PCS_2_Direct";"";"MODBUS";"A";"+310053,2,10.0.33.238";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"PCS 2 Comms Error";2;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;3;0;"21/02/2020 16:33:02";2;65472;0
161;"DUOS_Finished";"";"MEM";"";"DUOS_Finished";1;0;0;0;0;1;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
162;"Timed_Hour_S_0";"";"MODBUS";"B";"+410100";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";0;65472;0
163;"Timed_Min_S_0";"";"MODBUS";"B";"+410101";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";0;65472;0
164;"Timed_Hour_E_0";"";"MODBUS";"B";"+410102";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";0;65472;0
165;"Timed_Min_E_0";"";"MODBUS";"B";"+410103";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";0;65472;0
166;"Timed_Power_0";"";"MODBUS";"B";"+410106I";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"20/02/2020 18:24:34";0;65472;0
167;"EMS_Alarm_2";"PCS Comms Fault";"MODBUS";"B";"+313006#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"PCS Comms Fault";1;-1;0;1;0;0;0;0;1;600;10;1;0;"";"";1;1;0;0;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"21/02/2020 15:20:43";0;65472;0
168;"EMS_Alarm_3";"Low Battery";"MODBUS";"B";"+313006#7";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"Low Battery";1;-1;0;1;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
169;"EMS_Alarm_5";"BMS Comms Fail Alarm";"MODBUS";"B";"+313006#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"BMS Comms Fail Alarm";1;-1;0;1;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
170;"EMS_Alarm_6";"Battery System Fault";"MODBUS";"B";"+313006#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Battery System Fault";1;-1;0;1;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
171;"EMS_Alarm_7";"Battery System Alarm";"MODBUS";"B";"+313006#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Battery System Alarm";1;-1;0;1;0;0;0;0;1;600;10;1;0;"";"";1;1;0;0;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
172;"EMS_Alarm_8";"Load SPD Fail";"MODBUS";"B";"+313007#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Load SPD Fail";1;-1;0;1;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
173;"EMS_Alarm_4";"High Battery";"MODBUS";"B";"+313006#8";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"High Battery";1;-1;0;1;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
174;"EMS_Fault_2";"PCS Comms Fault";"MODBUS";"B";"+313002#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"PCS Comms Fault";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
175;"EMS_Fault_3";"PCS Address Conflict";"MODBUS";"B";"+313002#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"PCS Address Conflict";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
176;"EMS_Fault_4";"Grid Under-V";"MODBUS";"B";"+313002#7";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Grid Under-V";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
177;"EMS_Fault_5";"Low Battery Fault";"MODBUS";"B";"+313002#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Low Battery Fault";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
178;"EMS_Fault_6";"Breaker Close Fail";"MODBUS";"B";"+313002#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Breaker Close Fail";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
179;"EMS_Fault_7";"Breaker Open Fail";"MODBUS";"B";"+313002#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Breaker Open Fail";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
180;"EMS_Fault_8";"Self Check Fail";"MODBUS";"B";"+313002#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Self Check Fail";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
181;"EMS_Fault_9";"Self Check Timeout";"MODBUS";"B";"+313003#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Self Check Timeout";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
182;"EMS_Fault_10";"Mgrid Start Timeout";"MODBUS";"B";"+313003#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Mgrid Start Timeout";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
183;"EMS_Fault_11";"Mgrid Start Fail";"MODBUS";"B";"+313003#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Mgrid Start Fail";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
184;"EMS_Fault_12";"Grid Start Fail";"MODBUS";"B";"+313003#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Grid Start Fail";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
185;"EMS_Fault_13";"Stop Timeout";"MODBUS";"B";"+313003#7";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Stop Timeout";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
186;"EMS_Fault_16";"DSP Comms Fail";"MODBUS";"B";"+313005#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"DSP Comms Fail";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
187;"EMS_Fault_15";"Battery System Fault";"MODBUS";"B";"+313004#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Battery System Fault";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
188;"HMI_Active_Power";"";"MODBUS";"A";"31024W,1,10.0.33.241";0.1;0;0;0;0;0;0;0;0;0;1;0;1;0;"";2;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;1;0;"20/02/2020 18:24:34";0;12;0
189;"Meter_Rail_350";"";"MODBUS";"A";"42823,1";1;0;1;0;0;0;1;0;0;1;0;1;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;300;"";"";1003;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"06/12/2004 00:07:00";0;12;0
190;"PLC_AGG_DISABLE";"";"MODBUS";"C";"40501";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";0;65472;0
191;"AGG_Heartbeat";"";"MODBUS";"A";"41003,1,10.0.33.237";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"20/02/2020 18:24:34";0;24;0
192;"PCS1_Fault_2";"DC Under-Voltage";"MODBUS";"C";"42024#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"DC Under-Voltage";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
193;"PCS1_Fault_3";"DC Over-Current";"MODBUS";"C";"42024#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"DC Over-Current";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
194;"PCS1_Fault_5";"Grid Under-Voltage";"MODBUS";"C";"42024#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"Grid Under-Voltage";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"solon.mardapittas@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"20/02/2020 18:24:34";0;65472;0
